created_at,user_ID,review_ID,latitude,longitude,location_ID,friend_count,follower_count,sad,happy,surprise,disgust,joy
Thu Jan 30 05:03:37 +0000 2020,137553,203,37.61635606,-122.3861504,19542,#####,############,0.321,0.589,0.532,0.538,0.257
Thu Jan 30 05:16:51 +0000 2020,69853,204,32.89746165,-97.04034805,10259,#####,##########,0.444,0.479,0.442,0.416,0.45
Thu Jan 30 05:10:24 +0000 2020,12661,205,30.26246207,-97.76237153,51844,#####,###########,0.286,0.552,0.606,0.483,0.282
Thu Jan 30 05:13:00 +0000 2020,48314,206,30.26377477,-97.77065992,9263,#####,#####################,0.384,0.553,0.499,0.449,0.271
Thu Jan 30 05:17:02 +0000 2020,18733,207,30.27948623,-97.75996477,73407,######,##########,0.46,0.309,0.4,0.374,0.298
Thu Jan 30 05:18:19 +0000 2020,87175,208,30.26910295,-97.74939537,420315,######,#####################,0.353,0.557,0.466,0.446,0.276
Thu Jan 30 05:04:09 +0000 2020,7698,209,30.25103148,-97.754092,49904,#####,###########,0.558,0.29,0.301,0.336,0.353
Thu Jan 30 05:22:24 +0000 2020,54767,210,30.26485415,-97.74384538,480992,######,##########,0.4,0.431,0.519,0.442,0.201
Thu Jan 30 05:02:07 +0000 2020,73525,211,30.21386119,-97.76941538,155957,######,############,0.42,0.482,0.376,0.404,0.277
Thu Jan 30 05:22:05 +0000 2020,14046,212,30.26910295,-97.74939537,420315,#####,###########,0.345,0.522,0.56,0.424,0.282
Thu Jan 30 05:14:50 +0000 2020,36349,213,30.25104621,-97.74932429,15326,####,######################,0.319,0.59,0.573,0.52,0.2
Thu Jan 30 05:08:17 +0000 2020,72539,214,30.26485415,-97.74384538,480992,#####,#####################,0.484,0.355,0.477,0.409,0.299
Thu Jan 30 05:12:36 +0000 2020,26244,215,30.24485972,-97.75716305,18417,####,######################,0.466,0.47,0.468,0.414,0.352
Thu Jan 30 05:25:58 +0000 2020,93845,216,37.79533889,-122.3937249,9073,####,############,0.682,0.326,0.232,0.23,0.569
Thu Jan 30 05:26:41 +0000 2020,38259,217,30.26910295,-97.74939537,420315,######,############,0.352,0.512,0.376,0.438,0.227
Thu Jan 30 05:02:52 +0000 2020,78592,218,30.26790958,-97.74931242,21714,#####,##########,0.464,0.45,0.488,0.404,0.353
Thu Jan 30 05:01:17 +0000 2020,22120,219,39.00193118,-94.57946598,668208,#####,######################,0.413,0.429,0.375,0.441,0.263
Thu Jan 30 04:48:57 +0000 2020,27967,220,39.00044693,-94.57770927,116340,######,#####################,0.34,0.553,0.602,0.482,0.247
Thu Jan 30 04:55:32 +0000 2020,90424,221,39.09325785,-94.59387085,116187,#####,############,0.463,0.408,0.5,0.355,0.287
Thu Jan 30 04:56:26 +0000 2020,34743,222,39.09353267,-94.5931743,17269,#####,###########,0.5,0.395,0.567,0.419,0.46
Thu Jan 30 04:51:01 +0000 2020,39884,223,38.98524622,-94.60591865,18574,#####,###########,0.473,0.436,0.406,0.34,0.285
Thu Jan 30 04:59:30 +0000 2020,48938,224,39.29744311,-94.71605301,8977,#####,###########,0.457,0.289,0.273,0.316,0.256
Thu Jan 30 04:55:43 +0000 2020,25001,225,30.24892385,-97.74962604,608105,#####,#####################,0.716,0.254,0.224,0.267,0.598
Thu Jan 30 04:38:44 +0000 2020,13587,226,48.86337875,2.333328717,150017,#######,###########,0.537,0.396,0.365,0.349,0.357
Thu Jan 30 04:41:49 +0000 2020,74917,227,45.20248367,-0.746830983,149326,#####,###########,0.413,0.382,0.598,0.442,0.251
Thu Jan 30 04:39:11 +0000 2020,18011,228,44.72474594,5.03296136,144169,######,###########,0.485,0.476,0.439,0.384,0.333
Thu Jan 30 04:47:49 +0000 2020,145743,229,44.91684265,5.784218561,143679,#####,#####################,0.687,0.193,0.237,0.241,0.554
Thu Jan 30 04:38:31 +0000 2020,5396,230,45.66400367,6.429900217,143194,######,############,0.313,0.523,0.587,0.511,0.168
Thu Jan 30 04:57:21 +0000 2020,95321,231,45.95037652,6.740224373,142329,######,############,0.295,0.5,0.467,0.463,0.163
Thu Jan 30 04:45:34 +0000 2020,24737,232,46.13026002,6.516775058,142221,######,#####################,0.414,0.453,0.63,0.526,0.245
Thu Jan 30 04:53:49 +0000 2020,49128,233,46.30046749,5.740870777,141477,#####,#####################,0.34,0.552,0.456,0.417,0.173
Thu Jan 30 04:59:26 +0000 2020,95349,234,48.41966903,3.016968297,140445,#####,#####################,0.342,0.499,0.478,0.406,0.186
Thu Jan 30 04:50:33 +0000 2020,18377,235,49.61000082,3.803973198,139968,#####,#####################,0.315,0.569,0.639,0.53,0.271
Thu Jan 30 04:54:03 +0000 2020,85149,236,50.38100544,3.430709991,139510,###,############,0.376,0.526,0.572,0.477,0.216
Thu Jan 30 04:58:29 +0000 2020,38240,237,50.28882455,5.9133318,138927,#####,############,0.369,0.481,0.713,0.511,0.222
Thu Jan 30 04:54:11 +0000 2020,20965,238,34.0430231,-118.2671571,14637,######,#####################,0.537,0.449,0.433,0.319,0.36
Thu Jan 30 04:55:23 +0000 2020,26220,239,34.01727346,-118.4475088,59838,#####,####################,0.357,0.536,0.534,0.563,0.242
Thu Jan 30 04:48:38 +0000 2020,37808,240,34.01727346,-118.4475088,59838,#####,###########,0.346,0.652,0.446,0.471,0.243
Thu Jan 30 04:53:52 +0000 2020,30812,241,34.01727346,-118.4475088,59838,######,###########,0.502,0.358,0.366,0.321,0.355
Thu Jan 30 04:52:34 +0000 2020,956,242,34.02476572,-118.3281102,147490,#####,######################,0.321,0.504,0.756,0.571,0.202
Thu Jan 30 04:40:40 +0000 2020,102765,243,34.03082692,-118.4686976,335197,#####,###########,0.359,0.608,0.472,0.447,0.31
Thu Jan 30 04:47:33 +0000 2020,60636,244,34.04261415,-118.2696247,31248,#####,#####################,0.414,0.47,0.631,0.557,0.376
Thu Jan 30 04:44:40 +0000 2020,65726,245,34.01727346,-118.4475088,59838,######,######################,0.404,0.375,0.382,0.349,0.263
Thu Jan 30 04:58:58 +0000 2020,107546,246,34.03038043,-118.4662628,278186,#####,####################,0.264,0.577,0.609,0.584,0.221
Thu Jan 30 04:55:33 +0000 2020,45183,247,34.03148192,-118.4687746,132753,######,###########,0.354,0.482,0.563,0.462,0.242
Thu Jan 30 04:42:20 +0000 2020,20481,248,34.03011917,-118.4670353,10184,#####,############,0.343,0.462,0.572,0.488,0.259
Thu Jan 30 04:54:02 +0000 2020,32273,249,34.05771938,-118.4129606,273676,#####,####################,0.4,0.507,0.576,0.443,0.244
Thu Jan 30 04:46:20 +0000 2020,85148,250,34.06330275,-118.3193407,646751,######,#####################,0.412,0.535,0.425,0.403,0.171
Thu Jan 30 04:58:23 +0000 2020,150882,251,34.10178623,-118.3221429,50789,#####,############,0.422,0.541,0.484,0.445,0.353
Thu Jan 30 04:51:50 +0000 2020,19532,252,34.10280448,-118.3257226,149707,######,##########,0.502,0.358,0.366,0.321,0.355
Thu Jan 30 04:43:36 +0000 2020,32522,253,34.10141094,-118.3232528,39145,######,######################,0.453,0.423,0.437,0.357,0.321
Thu Jan 30 04:46:27 +0000 2020,54644,254,34.06313901,-118.2974768,724392,######,#####################,0.345,0.488,0.674,0.489,0.183
Thu Jan 30 04:45:17 +0000 2020,154495,255,34.06320123,-118.2983029,144643,#####,###########,0.384,0.448,0.633,0.498,0.198
Thu Jan 30 04:48:08 +0000 2020,84938,256,34.06327233,-118.2985389,102105,######,####################,0.429,0.439,0.435,0.397,0.185
Thu Jan 30 04:46:03 +0000 2020,69173,257,34.06286183,-118.3091201,124627,#####,############,0.392,0.424,0.376,0.371,0.224
Thu Jan 30 04:39:34 +0000 2020,18795,258,34.06267993,-118.3088401,818731,######,##########,0.371,0.502,0.596,0.479,0.222
Thu Jan 30 04:42:19 +0000 2020,140635,259,34.061429,-118.3063632,887911,#####,#####################,0.419,0.516,0.462,0.428,0.301
Thu Jan 30 04:55:19 +0000 2020,104825,260,34.03461992,-118.3456305,197128,#####,######################,0.477,0.472,0.434,0.405,0.338
Thu Jan 30 05:00:27 +0000 2020,45117,261,34.03002165,-118.4676396,144059,#####,#####################,0.349,0.487,0.526,0.459,0.226
Thu Jan 30 04:54:48 +0000 2020,15762,262,34.03007813,-118.4673142,143158,#####,###########,0.361,0.437,0.425,0.436,0.218
Thu Jan 30 04:55:09 +0000 2020,63962,263,34.0302281,-118.4681672,118005,######,############,0.5,0.436,0.415,0.399,0.298
Thu Jan 30 04:51:40 +0000 2020,73766,264,34.01727346,-118.4475088,59838,#####,###########,0.621,0.322,0.341,0.35,0.486
Thu Jan 30 04:53:13 +0000 2020,13778,265,34.04261415,-118.2696247,31248,#####,##########,0.566,0.263,0.333,0.248,0.417
Thu Jan 30 04:41:03 +0000 2020,49097,266,34.04523605,-118.2682585,129585,####,######################,0.543,0.532,0.325,0.36,0.437
Thu Jan 30 04:42:20 +0000 2020,65809,267,34.06207728,-118.2487878,127532,#####,############,0.502,0.336,0.416,0.337,0.371
Thu Jan 30 04:38:56 +0000 2020,55688,268,34.05494915,-118.2559049,40773,####,##########,0.356,0.512,0.562,0.479,0.183
Thu Jan 30 04:56:26 +0000 2020,8999,269,34.05063338,-118.2587427,592064,#####,#####################,0.561,0.415,0.311,0.335,0.38
Thu Jan 30 04:37:59 +0000 2020,14050,270,34.05099442,-118.2596859,464958,######,############,0.399,0.438,0.544,0.395,0.242
Thu Jan 30 04:45:13 +0000 2020,158812,271,34.05189295,-118.260597,155781,#####,##########,0.554,0.383,0.46,0.385,0.421
Thu Jan 30 04:42:19 +0000 2020,38815,272,34.03011917,-118.4670353,10184,######,####################,0.488,0.463,0.515,0.466,0.334
Thu Jan 30 04:48:44 +0000 2020,49994,273,34.01727346,-118.4475088,59838,#####,######################,0.352,0.516,0.463,0.447,0.228
Thu Jan 30 04:54:52 +0000 2020,32995,274,34.04006264,-118.2704079,560904,######,###########,0.339,0.586,0.586,0.486,0.176
Thu Jan 30 04:43:25 +0000 2020,109073,275,34.04576121,-118.2673287,49427,#####,######################,0.441,0.51,0.34,0.325,0.286
Thu Jan 30 04:37:30 +0000 2020,22813,276,34.05400699,-118.2580448,111610,#####,###########,0.38,0.458,0.543,0.425,0.267
Thu Jan 30 04:52:06 +0000 2020,2494,277,34.06502324,-118.2497656,72429,######,##########,0.466,0.345,0.408,0.405,0.249
Thu Jan 30 04:47:03 +0000 2020,23117,278,34.07020205,-118.2601594,31383,######,###########,0.51,0.386,0.449,0.37,0.331
Thu Jan 30 04:39:02 +0000 2020,65795,279,37.77192748,-122.403971,77383,####,############,0.26,0.642,0.547,0.527,0.247
Thu Jan 30 04:42:19 +0000 2020,40788,280,37.77511727,-122.397903,124263,#####,############,0.395,0.464,0.511,0.423,0.256
Thu Jan 30 04:56:05 +0000 2020,13943,281,34.03041482,-118.2708176,193317,######,##########,0.412,0.425,0.474,0.426,0.295
Thu Jan 30 04:57:54 +0000 2020,28449,282,34.02544437,-118.2773393,995023,######,###########,0.475,0.454,0.47,0.398,0.304
Thu Jan 30 04:41:06 +0000 2020,114514,283,34.02422155,-118.2782979,145681,######,##########,0.38,0.551,0.467,0.456,0.198
Thu Jan 30 04:48:45 +0000 2020,74657,284,34.01750254,-118.2800001,506175,######,###########,0.39,0.482,0.575,0.497,0.294
Thu Jan 30 04:48:33 +0000 2020,76417,285,34.01744825,-118.2797147,528776,####,#####################,0.44,0.474,0.479,0.426,0.226
Thu Jan 30 04:48:03 +0000 2020,52919,286,34.01710024,-118.2827343,287578,#####,########,0.575,0.404,0.375,0.393,0.418
Thu Jan 30 04:37:57 +0000 2020,66179,287,34.01921902,-118.2817774,145695,####,############,0.389,0.469,0.68,0.549,0.228
Thu Jan 30 04:42:21 +0000 2020,5798,288,34.02107949,-118.2862759,144218,#####,############,0.547,0.29,0.38,0.283,0.346
Thu Jan 30 04:44:02 +0000 2020,8485,289,33.82233355,-118.2902539,533148,####,#####################,0.506,0.421,0.54,0.49,0.397
Thu Jan 30 04:48:08 +0000 2020,118652,290,33.83188453,-118.2772744,627768,####,############,0.48,0.417,0.551,0.448,0.326
Thu Jan 30 04:37:16 +0000 2020,100508,291,33.82840765,-118.2985576,369810,######,######################,0.351,0.503,0.484,0.507,0.192
Thu Jan 30 04:39:49 +0000 2020,2268,292,33.83160405,-118.2978056,103966,######,############,0.425,0.5,0.405,0.396,0.29
Thu Jan 30 04:58:42 +0000 2020,49401,293,33.83200795,-118.297319,635249,#####,####################,0.462,0.509,0.408,0.364,0.312
Thu Jan 30 04:55:53 +0000 2020,13288,294,33.83214646,-118.2794416,206409,#####,#####################,0.583,0.413,0.368,0.326,0.431
Thu Jan 30 04:49:03 +0000 2020,29485,295,33.83228014,-118.2795382,206432,#####,##########,0.43,0.45,0.597,0.486,0.266
Thu Jan 30 04:36:11 +0000 2020,6965,296,33.83178786,-118.2894022,573595,#####,############,0.349,0.569,0.54,0.466,0.214
Thu Jan 30 04:20:11 +0000 2020,10650,297,33.83117768,-118.2883451,512632,######,###########,0.36,0.521,0.522,0.468,0.192
Thu Jan 30 04:28:41 +0000 2020,44307,298,33.86465118,-118.255336,451074,######,######################,0.616,0.358,0.326,0.287,0.546
Thu Jan 30 04:26:21 +0000 2020,96640,299,33.86459545,-118.2614708,437843,######,######################,0.417,0.498,0.548,0.49,0.258
Thu Jan 30 04:29:03 +0000 2020,79684,300,33.86433997,-118.2610846,39658,######,###########,0.497,0.461,0.507,0.414,0.344
Thu Jan 30 04:28:10 +0000 2020,67782,301,33.87202958,-118.2669474,187323,#####,###########,0.463,0.407,0.485,0.374,0.282
Thu Jan 30 04:28:20 +0000 2020,8416,302,33.86548954,-118.2785956,840658,#####,##########,0.418,0.392,0.469,0.353,0.213
Thu Jan 30 04:16:14 +0000 2020,60850,303,34.0430231,-118.2671571,14637,#####,###########,0.462,0.367,0.306,0.407,0.287
Thu Jan 30 04:19:42 +0000 2020,21436,304,34.04728825,-118.2623153,124670,#####,############,0.629,0.261,0.312,0.321,0.436
Thu Jan 30 04:28:01 +0000 2020,4130,305,34.04786057,-118.2617291,475548,######,######################,0.597,0.397,0.253,0.299,0.517
Thu Jan 30 04:31:50 +0000 2020,41050,306,34.05244324,-118.2636381,339909,#####,##########,0.43,0.498,0.45,0.445,0.238
Thu Jan 30 04:33:38 +0000 2020,70063,307,34.05142586,-118.2640681,741379,######,############,0.448,0.453,0.495,0.428,0.265
Thu Jan 30 04:21:03 +0000 2020,100619,308,34.05091869,-118.4109387,107760,#####,####################,0.428,0.534,0.452,0.437,0.236
Thu Jan 30 04:22:49 +0000 2020,157429,309,34.05152161,-118.4110951,74893,#####,##########,0.436,0.517,0.414,0.392,0.332
Thu Jan 30 04:21:17 +0000 2020,11718,310,34.04375743,-118.421707,224306,####,#####################,0.172,0.589,0.897,0.692,0.191
Thu Jan 30 04:31:31 +0000 2020,106411,311,34.04083306,-118.426042,43088,#####,############,0.394,0.411,0.543,0.493,0.235
Thu Jan 30 04:18:55 +0000 2020,19366,312,34.02717451,-118.4548427,617959,#####,######################,0.432,0.441,0.484,0.455,0.361
Thu Jan 30 04:30:17 +0000 2020,45639,313,34.03002165,-118.4676396,144059,#####,###################,0.477,0.439,0.459,0.372,0.363
Thu Jan 30 04:35:50 +0000 2020,5148,314,34.03011033,-118.4551926,570770,#####,#####################,0.387,0.443,0.579,0.539,0.261
Thu Jan 30 04:33:52 +0000 2020,65541,315,34.02964532,-118.4586598,255158,######,###########,0.245,0.727,0.47,0.477,0.13
Thu Jan 30 04:15:37 +0000 2020,2797,316,34.01727346,-118.4475088,59838,#####,##########,0.382,0.447,0.524,0.47,0.217
Thu Jan 30 04:24:06 +0000 2020,97563,317,34.02936727,-118.4114486,239548,#####,############,0.403,0.545,0.535,0.454,0.339
Thu Jan 30 04:15:03 +0000 2020,59368,318,34.02784937,-118.3937375,46069,#####,##########,0.434,0.468,0.479,0.444,0.27
Thu Jan 30 04:19:03 +0000 2020,1263,319,34.06165847,-118.2930836,211020,#####,############,0.569,0.386,0.29,0.338,0.514
Thu Jan 30 04:33:51 +0000 2020,18256,320,34.0576885,-118.3021411,405577,####,######################,0.476,0.361,0.385,0.372,0.294
Thu Jan 30 04:19:39 +0000 2020,42357,321,34.05786943,-118.3010091,444150,#####,############,0.351,0.539,0.608,0.48,0.253
Thu Jan 30 04:14:47 +0000 2020,38015,322,34.0472223,-118.2997454,59387,#####,##########,0.357,0.444,0.596,0.509,0.19
Thu Jan 30 04:30:03 +0000 2020,58109,323,34.03007813,-118.4673142,143158,#####,#####################,0.306,0.563,0.638,0.558,0.226
Thu Jan 30 04:35:57 +0000 2020,77727,324,34.05276912,-118.257312,83573,######,############,0.495,0.36,0.481,0.496,0.437
Thu Jan 30 04:36:37 +0000 2020,115884,325,34.04889036,-118.2609129,16865,#####,######################,0.536,0.37,0.413,0.37,0.406
Thu Jan 30 04:16:05 +0000 2020,139337,326,34.01727346,-118.4475088,59838,######,############,0.378,0.453,0.649,0.477,0.216
Thu Jan 30 04:22:31 +0000 2020,75009,327,34.03360312,-118.4493139,54678,#####,############,0.465,0.447,0.433,0.441,0.349
Thu Jan 30 04:22:05 +0000 2020,28911,328,34.03438105,-118.4488093,122271,######,#####################,0.525,0.372,0.411,0.38,0.354
Thu Jan 30 04:15:44 +0000 2020,37829,329,34.0372211,-118.4418917,495815,#####,##########,0.616,0.291,0.359,0.24,0.441
Thu Jan 30 04:21:15 +0000 2020,117152,330,34.03872126,-118.4394311,275509,#####,##########,0.417,0.539,0.516,0.457,0.248
Thu Jan 30 04:18:18 +0000 2020,99211,331,34.03955952,-118.4397476,329561,####,######################,0.367,0.487,0.504,0.507,0.206
Thu Jan 30 04:24:17 +0000 2020,30612,332,34.0437771,-118.4313235,360650,######,###########,0.306,0.536,0.641,0.543,0.2
Thu Jan 30 04:36:00 +0000 2020,20452,333,34.0581527,-118.4147429,75113,####,###########,0.338,0.541,0.588,0.518,0.224
Thu Jan 30 04:22:46 +0000 2020,56294,334,34.05771938,-118.4129606,273676,#####,############,0.469,0.457,0.378,0.335,0.361
Thu Jan 30 04:15:52 +0000 2020,15745,335,34.05905107,-118.4107355,500861,#####,#####################,0.408,0.52,0.488,0.455,0.31
Thu Jan 30 04:23:09 +0000 2020,30667,336,34.05601251,-118.3759292,981927,#####,############,0.594,0.353,0.34,0.358,0.443
Thu Jan 30 04:33:20 +0000 2020,41920,337,34.06007202,-118.3627867,469624,#####,############,0.458,0.42,0.41,0.404,0.298
Thu Jan 30 04:28:06 +0000 2020,20171,338,34.05771527,-118.3633003,82411,#####,###########,0.451,0.503,0.392,0.402,0.333
Thu Jan 30 04:35:51 +0000 2020,33526,339,34.05897973,-118.3448339,47717,######,######################,0.403,0.447,0.505,0.441,0.239
Thu Jan 30 04:25:45 +0000 2020,57569,340,34.0627235,-118.3438334,123828,#####,##########,0.456,0.375,0.431,0.354,0.286
Thu Jan 30 04:25:30 +0000 2020,10231,341,34.08307328,-118.2734911,411694,#####,#####################,0.461,0.358,0.257,0.244,0.285
Thu Jan 30 04:26:00 +0000 2020,2311,342,34.08884422,-118.2687599,53138,######,###########,0.779,0.375,0.314,0.264,0.675
Thu Jan 30 04:36:34 +0000 2020,66801,343,34.08970913,-118.2683093,167337,######,############,0.36,0.508,0.497,0.404,0.143
Thu Jan 30 04:18:37 +0000 2020,83392,344,34.04576121,-118.2673287,49427,#####,#########,0.354,0.517,0.555,0.482,0.204
Thu Jan 30 04:27:20 +0000 2020,83016,345,34.04261415,-118.2696247,31248,######,#####################,0.622,0.371,0.283,0.302,0.46
Thu Jan 30 04:20:18 +0000 2020,51332,346,34.04600129,-118.2661999,942872,#####,#####################,0.353,0.56,0.456,0.386,0.244
Thu Jan 30 04:20:44 +0000 2020,12917,347,34.04525008,-118.2666994,580108,######,##########,0.551,0.393,0.364,0.313,0.395
Thu Jan 30 04:25:10 +0000 2020,31994,348,34.04435633,-118.26617,977800,######,#########,0.386,0.492,0.505,0.453,0.295
Thu Jan 30 04:33:15 +0000 2020,94590,349,34.03461992,-118.3456305,197128,######,############,0.36,0.468,0.532,0.463,0.189
Thu Jan 30 04:16:07 +0000 2020,143994,350,34.03151735,-118.4570271,102944,#####,############,0.533,0.337,0.317,0.304,0.408
Thu Jan 30 04:20:48 +0000 2020,124323,351,34.01727346,-118.4475088,59838,######,############,0.386,0.469,0.488,0.424,0.316
Thu Jan 30 04:26:47 +0000 2020,82808,352,34.029408,-118.430591,603697,######,##########,0.459,0.401,0.41,0.349,0.226
Thu Jan 30 04:17:27 +0000 2020,151835,353,34.028038,-118.427612,275512,#####,###########,0.389,0.422,0.492,0.422,0.268
Thu Jan 30 04:27:12 +0000 2020,134939,354,34.03004008,-118.4241613,689107,#####,##########,0.494,0.416,0.31,0.333,0.358
Thu Jan 30 04:35:02 +0000 2020,120514,355,34.19644488,-118.3461697,829715,######,##########,0.458,0.478,0.475,0.374,0.287
Thu Jan 30 04:19:26 +0000 2020,146815,356,34.19611435,-118.3539104,17888,#####,###########,0.318,0.554,0.599,0.594,0.252
Thu Jan 30 04:20:42 +0000 2020,6853,357,37.71134872,-122.2123541,740739,#####,###########,0.446,0.364,0.447,0.376,0.268
Thu Jan 30 04:34:57 +0000 2020,143698,358,37.71049803,-122.2135726,110011,#####,####################,0.527,0.409,0.392,0.361,0.34
Thu Jan 30 04:28:49 +0000 2020,18981,359,37.71052745,-122.2120428,224629,######,######################,0.448,0.501,0.502,0.405,0.303
Thu Jan 30 04:21:14 +0000 2020,93401,360,37.71034324,-122.2121245,425059,#####,#####################,0.456,0.368,0.29,0.312,0.344
Thu Jan 30 04:21:28 +0000 2020,127093,361,37.71034324,-122.2121245,425042,#######,#####################,0.352,0.573,0.534,0.492,0.201
Thu Jan 30 04:15:18 +0000 2020,135367,362,37.71034324,-122.2121245,425045,#####,##########,0.364,0.471,0.444,0.419,0.251
Thu Jan 30 04:26:28 +0000 2020,138199,363,37.71034324,-122.2121245,425104,#####,###########,0.456,0.473,0.47,0.37,0.29
Thu Jan 30 04:29:56 +0000 2020,88356,364,37.71034324,-122.2121245,425071,#####,#####################,0.487,0.443,0.409,0.422,0.352
